date,product_id,product_name,sales_qty,stock_level,lead_time_days,days_until_replenishment,cost_price,unit_price,stockout_event
2026-02-11,P004,Stainless Water Bottle,6,104,12,0,6.5,19.99,0
2026-02-12,P004,Stainless Water Bottle,3,101,12,0,6.5,19.99,0
2026-02-13,P004,Stainless Water Bottle,12,89,12,10,6.5,19.99,0
2026-02-14,P004,Stainless Water Bottle,8,81,12,9,6.5,19.99,0
2026-02-15,P004,Stainless Water Bottle,4,77,12,8,6.5,19.99,0
2026-02-16,P004,Stainless Water Bottle,7,70,12,7,6.5,19.99,0
2026-02-17,P004,Stainless Water Bottle,3,67,12,6,6.5,19.99,0
2026-02-18,P004,Stainless Water Bottle,4,63,12,5,6.5,19.99,0
2026-02-19,P004,Stainless Water Bottle,7,56,12,4,6.5,19.99,0
2026-02-20,P004,Stainless Water Bottle,7,49,12,3,6.5,19.99,0
2026-02-21,P004,Stainless Water Bottle,12,37,12,2,6.5,19.99,0
2026-02-22,P004,Stainless Water Bottle,7,30,12,1,6.5,19.99,0
2026-02-23,P004,Stainless Water Bottle,10,140,12,0,6.5,19.99,0
2026-02-24,P004,Stainless Water Bottle,8,132,12,0,6.5,19.99,0
2026-02-25,P004,Stainless Water Bottle,7,125,12,0,6.5,19.99,0
2026-02-26,P004,Stainless Water Bottle,12,113,12,0,6.5,19.99,0
2026-02-27,P004,Stainless Water Bottle,10,103,12,0,6.5,19.99,0
2026-02-28,P004,Stainless Water Bottle,11,92,12,13,6.5,19.99,0
2026-03-01,P004,Stainless Water Bottle,9,83,12,12,6.5,19.99,0
2026-03-02,P004,Stainless Water Bottle,4,79,12,11,6.5,19.99,0
2026-03-03,P004,Stainless Water Bottle,6,73,12,10,6.5,19.99,0
2026-03-04,P004,Stainless Water Bottle,7,66,12,9,6.5,19.99,0
2026-03-05,P004,Stainless Water Bottle,10,56,12,8,6.5,19.99,0
2026-03-06,P004,Stainless Water Bottle,8,48,12,7,6.5,19.99,0
2026-03-07,P004,Stainless Water Bottle,8,40,12,6,6.5,19.99,0
2026-03-08,P004,Stainless Water Bottle,5,35,12,5,6.5,19.99,0
2026-03-09,P004,Stainless Water Bottle,6,29,12,4,6.5,19.99,0
2026-03-10,P004,Stainless Water Bottle,7,22,12,3,6.5,19.99,0
2026-03-11,P004,Stainless Water Bottle,9,13,12,2,6.5,19.99,0
2026-03-12,P004,Stainless Water Bottle,7,6,12,1,6.5,19.99,0
2026-03-13,P004,Stainless Water Bottle,6,120,12,0,6.5,19.99,1
2026-03-14,P004,Stainless Water Bottle,8,112,12,0,6.5,19.99,0
2026-03-15,P004,Stainless Water Bottle,10,102,12,0,6.5,19.99,0
2026-03-16,P004,Stainless Water Bottle,8,94,12,11,6.5,19.99,0
2026-03-17,P004,Stainless Water Bottle,8,86,12,10,6.5,19.99,0
2026-03-18,P004,Stainless Water Bottle,8,78,12,9,6.5,19.99,0
2026-03-19,P004,Stainless Water Bottle,9,69,12,8,6.5,19.99,0
2026-03-20,P004,Stainless Water Bottle,8,61,12,7,6.5,19.99,0
2026-03-21,P004,Stainless Water Bottle,14,47,12,6,6.5,19.99,0
2026-03-22,P004,Stainless Water Bottle,12,35,12,5,6.5,19.99,0
2026-03-23,P004,Stainless Water Bottle,7,28,12,4,6.5,19.99,0
2026-03-24,P004,Stainless Water Bottle,10,18,12,3,6.5,19.99,0
2026-03-25,P004,Stainless Water Bottle,9,9,12,2,6.5,19.99,0
2026-03-26,P004,Stainless Water Bottle,9,0,12,1,6.5,19.99,0
2026-03-27,P004,Stainless Water Bottle,0,120,12,0,6.5,19.99,1
2026-03-28,P004,Stainless Water Bottle,11,109,12,0,6.5,19.99,0
2026-03-29,P004,Stainless Water Bottle,6,103,12,0,6.5,19.99,0
2026-03-30,P004,Stainless Water Bottle,10,93,12,12,6.5,19.99,0
2026-03-31,P004,Stainless Water Bottle,7,86,12,11,6.5,19.99,0
2026-04-01,P004,Stainless Water Bottle,2,84,12,10,6.5,19.99,0
2026-04-02,P004,Stainless Water Bottle,6,78,12,9,6.5,19.99,0
2026-04-03,P004,Stainless Water Bottle,16,62,12,8,6.5,19.99,0
2026-04-04,P004,Stainless Water Bottle,6,56,12,7,6.5,19.99,0
2026-04-05,P004,Stainless Water Bottle,5,51,12,6,6.5,19.99,0
2026-04-06,P004,Stainless Water Bottle,4,47,12,5,6.5,19.99,0
2026-04-07,P004,Stainless Water Bottle,8,39,12,4,6.5,19.99,0
2026-04-08,P004,Stainless Water Bottle,12,27,12,3,6.5,19.99,0
2026-04-09,P004,Stainless Water Bottle,2,25,12,2,6.5,19.99,0
2026-04-10,P004,Stainless Water Bottle,14,11,12,1,6.5,19.99,0
2026-04-11,P004,Stainless Water Bottle,11,120,12,0,6.5,19.99,1
2026-04-12,P004,Stainless Water Bottle,4,116,12,0,6.5,19.99,0
2026-04-13,P004,Stainless Water Bottle,8,108,12,0,6.5,19.99,0
2026-04-14,P004,Stainless Water Bottle,5,103,12,0,6.5,19.99,0
2026-04-15,P004,Stainless Water Bottle,4,99,12,0,6.5,19.99,0
2026-04-16,P004,Stainless Water Bottle,8,91,12,13,6.5,19.99,0
2026-04-17,P004,Stainless Water Bottle,14,77,12,12,6.5,19.99,0
2026-04-18,P004,Stainless Water Bottle,10,67,12,11,6.5,19.99,0
2026-04-19,P004,Stainless Water Bottle,10,57,12,10,6.5,19.99,0
2026-04-20,P004,Stainless Water Bottle,8,49,12,9,6.5,19.99,0
2026-04-21,P004,Stainless Water Bottle,3,46,12,8,6.5,19.99,0
2026-04-22,P004,Stainless Water Bottle,5,41,12,7,6.5,19.99,0
2026-04-23,P004,Stainless Water Bottle,8,33,12,6,6.5,19.99,0
2026-04-24,P004,Stainless Water Bottle,12,21,12,5,6.5,19.99,0
2026-04-25,P004,Stainless Water Bottle,4,17,12,4,6.5,19.99,0
2026-04-26,P004,Stainless Water Bottle,7,10,12,3,6.5,19.99,0
2026-04-27,P004,Stainless Water Bottle,8,2,12,2,6.5,19.99,0
2026-04-28,P004,Stainless Water Bottle,2,0,12,1,6.5,19.99,1
2026-04-29,P004,Stainless Water Bottle,0,120,12,0,6.5,19.99,1
2026-04-30,P004,Stainless Water Bottle,3,117,12,0,6.5,19.99,0
2026-05-01,P004,Stainless Water Bottle,16,101,12,0,6.5,19.99,0
2026-05-02,P004,Stainless Water Bottle,10,91,12,12,6.5,19.99,0
2026-05-03,P004,Stainless Water Bottle,8,83,12,11,6.5,19.99,0
2026-05-04,P004,Stainless Water Bottle,10,73,12,10,6.5,19.99,0
2026-05-05,P004,Stainless Water Bottle,9,64,12,9,6.5,19.99,0
2026-05-06,P004,Stainless Water Bottle,15,49,12,8,6.5,19.99,0
2026-05-07,P004,Stainless Water Bottle,7,42,12,7,6.5,19.99,0
2026-05-08,P004,Stainless Water Bottle,13,29,12,6,6.5,19.99,0
2026-05-09,P004,Stainless Water Bottle,7,22,12,5,6.5,19.99,0
2026-05-10,P004,Stainless Water Bottle,12,10,12,4,6.5,19.99,0
2026-05-11,P004,Stainless Water Bottle,2,8,12,3,6.5,19.99,0
2026-05-12,P004,Stainless Water Bottle,6,2,12,2,6.5,19.99,0
2026-05-13,P004,Stainless Water Bottle,2,0,12,1,6.5,19.99,1
2026-05-14,P004,Stainless Water Bottle,0,120,12,0,6.5,19.99,1
2026-05-15,P004,Stainless Water Bottle,7,113,12,0,6.5,19.99,0
2026-05-16,P004,Stainless Water Bottle,7,106,12,0,6.5,19.99,0
2026-05-17,P004,Stainless Water Bottle,4,102,12,0,6.5,19.99,0
2026-05-18,P004,Stainless Water Bottle,10,92,12,11,6.5,19.99,0
2026-05-19,P004,Stainless Water Bottle,7,85,12,10,6.5,19.99,0
2026-05-20,P004,Stainless Water Bottle,13,72,12,9,6.5,19.99,0
2026-05-21,P004,Stainless Water Bottle,5,67,12,8,6.5,19.99,0
2026-05-22,P004,Stainless Water Bottle,10,57,12,7,6.5,19.99,0
2026-05-23,P004,Stainless Water Bottle,11,46,12,6,6.5,19.99,0
2026-05-24,P004,Stainless Water Bottle,7,39,12,5,6.5,19.99,0
2026-05-25,P004,Stainless Water Bottle,5,34,12,4,6.5,19.99,0
2026-05-26,P004,Stainless Water Bottle,7,27,12,3,6.5,19.99,0
2026-05-27,P004,Stainless Water Bottle,6,21,12,2,6.5,19.99,0
2026-05-28,P004,Stainless Water Bottle,2,19,12,1,6.5,19.99,0
2026-05-29,P004,Stainless Water Bottle,14,125,12,0,6.5,19.99,0
2026-05-30,P004,Stainless Water Bottle,14,111,12,0,6.5,19.99,0
2026-05-31,P004,Stainless Water Bottle,6,105,12,0,6.5,19.99,0
2026-06-01,P004,Stainless Water Bottle,9,96,12,11,6.5,19.99,0
2026-06-02,P004,Stainless Water Bottle,8,88,12,10,6.5,19.99,0
2026-06-03,P004,Stainless Water Bottle,7,81,12,9,6.5,19.99,0
2026-06-04,P004,Stainless Water Bottle,8,73,12,8,6.5,19.99,0
2026-06-05,P004,Stainless Water Bottle,13,60,12,7,6.5,19.99,0
2026-06-06,P004,Stainless Water Bottle,15,45,12,6,6.5,19.99,0
2026-06-07,P004,Stainless Water Bottle,8,37,12,5,6.5,19.99,0
2026-06-08,P004,Stainless Water Bottle,5,32,12,4,6.5,19.99,0
2026-06-09,P004,Stainless Water Bottle,5,27,12,3,6.5,19.99,0
2026-06-10,P004,Stainless Water Bottle,5,22,12,2,6.5,19.99,0
2026-06-11,P004,Stainless Water Bottle,8,14,12,1,6.5,19.99,0
2026-06-12,P004,Stainless Water Bottle,14,120,12,0,6.5,19.99,1
2026-06-13,P004,Stainless Water Bottle,8,112,12,0,6.5,19.99,0
2026-06-14,P004,Stainless Water Bottle,8,104,12,0,6.5,19.99,0
2026-06-15,P004,Stainless Water Bottle,11,93,12,14,6.5,19.99,0
2026-06-16,P004,Stainless Water Bottle,7,86,12,13,6.5,19.99,0
2026-06-17,P004,Stainless Water Bottle,5,81,12,12,6.5,19.99,0
2025-06-18,P005,Organic Avocado Oil,7,101,6,0,5.8,12.49,0
2025-06-19,P005,Organic Avocado Oil,12,89,6,0,5.8,12.49,0
2025-06-20,P005,Organic Avocado Oil,18,71,6,5,5.8,12.49,0
2025-06-21,P005,Organic Avocado Oil,18,53,6,4,5.8,12.49,0
2025-06-22,P005,Organic Avocado Oil,13,40,6,3,5.8,12.49,0
2025-06-23,P005,Organic Avocado Oil,10,30,6,2,5.8,12.49,0
2025-06-24,P005,Organic Avocado Oil,13,17,6,1,5.8,12.49,0
2025-06-25,P005,Organic Avocado Oil,15,182,6,0,5.8,12.49,0
2025-06-26,P005,Organic Avocado Oil,5,177,6,0,5.8,12.49,0
2025-06-27,P005,Organic Avocado Oil,15,162,6,0,5.8,12.49,0
2025-06-28,P005,Organic Avocado Oil,12,150,6,0,5.8,12.49,0
2025-06-29,P005,Organic Avocado Oil,11,139,6,0,5.8,12.49,0
2025-06-30,P005,Organic Avocado Oil,9,130,6,0,5.8,12.49,0
2025-07-01,P005,Organic Avocado Oil,15,115,6,0,5.8,12.49,0
2025-07-02,P005,Organic Avocado Oil,7,108,6,0,5.8,12.49,0
2025-07-03,P005,Organic Avocado Oil,9,99,6,0,5.8,12.49,0
2025-07-04,P005,Organic Avocado Oil,15,84,6,0,5.8,12.49,0
2025-07-05,P005,Organic Avocado Oil,11,73,6,0,5.8,12.49,0
2025-07-06,P005,Organic Avocado Oil,17,56,6,6,5.8,12.49,0
2025-07-07,P005,Organic Avocado Oil,10,46,6,5,5.8,12.49,0
2025-07-08,P005,Organic Avocado Oil,6,40,6,4,5.8,12.49,0
2025-07-09,P005,Organic Avocado Oil,8,32,6,3,5.8,12.49,0
2025-07-10,P005,Organic Avocado Oil,2,30,6,2,5.8,12.49,0
2025-07-11,P005,Organic Avocado Oil,19,11,6,1,5.8,12.49,0
2025-07-12,P005,Organic Avocado Oil,11,180,6,0,5.8,12.49,1
2025-07-13,P005,Organic Avocado Oil,10,170,6,0,5.8,12.49,0
2025-07-14,P005,Organic Avocado Oil,14,156,6,0,5.8,12.49,0
2025-07-15,P005,Organic Avocado Oil,10,146,6,0,5.8,12.49,0
2025-07-16,P005,Organic Avocado Oil,11,135,6,0,5.8,12.49,0
2025-07-17,P005,Organic Avocado Oil,9,126,6,0,5.8,12.49,0
2025-07-18,P005,Organic Avocado Oil,16,110,6,0,5.8,12.49,0
2025-07-19,P005,Organic Avocado Oil,11,99,6,0,5.8,12.49,0
2025-07-20,P005,Organic Avocado Oil,8,91,6,0,5.8,12.49,0
2025-07-21,P005,Organic Avocado Oil,5,86,6,0,5.8,12.49,0
2025-07-22,P005,Organic Avocado Oil,10,76,6,0,5.8,12.49,0
2025-07-23,P005,Organic Avocado Oil,8,68,6,5,5.8,12.49,0
2025-07-24,P005,Organic Avocado Oil,9,59,6,4,5.8,12.49,0
2025-07-25,P005,Organic Avocado Oil,22,37,6,3,5.8,12.49,0
2025-07-26,P005,Organic Avocado Oil,9,28,6,2,5.8,12.49,0
2025-07-27,P005,Organic Avocado Oil,19,9,6,1,5.8,12.49,0
2025-07-28,P005,Organic Avocado Oil,9,180,6,0,5.8,12.49,1
2025-07-29,P005,Organic Avocado Oil,9,171,6,0,5.8,12.49,0
2025-07-30,P005,Organic Avocado Oil,11,160,6,0,5.8,12.49,0
2025-07-31,P005,Organic Avocado Oil,15,145,6,0,5.8,12.49,0
2025-08-01,P005,Organic Avocado Oil,17,128,6,0,5.8,12.49,0
2025-08-02,P005,Organic Avocado Oil,16,112,6,0,5.8,12.49,0
2025-08-03,P005,Organic Avocado Oil,12,100,6,0,5.8,12.49,0
2025-08-04,P005,Organic Avocado Oil,14,86,6,0,5.8,12.49,0
2025-08-05,P005,Organic Avocado Oil,10,76,6,0,5.8,12.49,0
2025-08-06,P005,Organic Avocado Oil,10,66,6,5,5.8,12.49,0
2025-08-07,P005,Organic Avocado Oil,11,55,6,4,5.8,12.49,0
2025-08-08,P005,Organic Avocado Oil,16,39,6,3,5.8,12.49,0
2025-08-09,P005,Organic Avocado Oil,20,19,6,2,5.8,12.49,0
2025-08-10,P005,Organic Avocado Oil,8,11,6,1,5.8,12.49,0
2025-08-11,P005,Organic Avocado Oil,8,183,6,0,5.8,12.49,0
2025-08-12,P005,Organic Avocado Oil,12,171,6,0,5.8,12.49,0
2025-08-13,P005,Organic Avocado Oil,11,160,6,0,5.8,12.49,0
2025-08-14,P005,Organic Avocado Oil,7,153,6,0,5.8,12.49,0
2025-08-15,P005,Organic Avocado Oil,21,132,6,0,5.8,12.49,0
2025-08-16,P005,Organic Avocado Oil,18,114,6,0,5.8,12.49,0
2025-08-17,P005,Organic Avocado Oil,5,109,6,0,5.8,12.49,0
2025-08-18,P005,Organic Avocado Oil,10,99,6,0,5.8,12.49,0
2025-08-19,P005,Organic Avocado Oil,19,80,6,0,5.8,12.49,0
2025-08-20,P005,Organic Avocado Oil,9,71,6,5,5.8,12.49,0
2025-08-21,P005,Organic Avocado Oil,9,62,6,4,5.8,12.49,0
2025-08-22,P005,Organic Avocado Oil,18,44,6,3,5.8,12.49,0
2025-08-23,P005,Organic Avocado Oil,18,26,6,2,5.8,12.49,0
2025-08-24,P005,Organic Avocado Oil,9,17,6,1,5.8,12.49,0
2025-08-25,P005,Organic Avocado Oil,11,186,6,0,5.8,12.49,0
2025-08-26,P005,Organic Avocado Oil,7,179,6,0,5.8,12.49,0
2025-08-27,P005,Organic Avocado Oil,10,169,6,0,5.8,12.49,0
2025-08-28,P005,Organic Avocado Oil,13,156,6,0,5.8,12.49,0
2025-08-29,P005,Organic Avocado Oil,17,139,6,0,5.8,12.49,0
2025-08-30,P005,Organic Avocado Oil,18,121,6,0,5.8,12.49,0
2025-08-31,P005,Organic Avocado Oil,12,109,6,0,5.8,12.49,0
2025-09-01,P005,Organic Avocado Oil,8,101,6,0,5.8,12.49,0
2025-09-02,P005,Organic Avocado Oil,10,91,6,0,5.8,12.49,0
2025-09-03,P005,Organic Avocado Oil,5,86,6,0,5.8,12.49,0
2025-09-04,P005,Organic Avocado Oil,9,77,6,0,5.8,12.49,0
2025-09-05,P005,Organic Avocado Oil,16,61,6,6,5.8,12.49,0
2025-09-06,P005,Organic Avocado Oil,13,48,6,5,5.8,12.49,0
2025-09-07,P005,Organic Avocado Oil,8,40,6,4,5.8,12.49,0
2025-09-08,P005,Organic Avocado Oil,13,27,6,3,5.8,12.49,0
2025-09-09,P005,Organic Avocado Oil,9,18,6,2,5.8,12.49,0
2025-09-10,P005,Organic Avocado Oil,14,4,6,1,5.8,12.49,0
2025-09-11,P005,Organic Avocado Oil,4,180,6,0,5.8,12.49,1
2025-09-12,P005,Organic Avocado Oil,13,167,6,0,5.8,12.49,0
2025-09-13,P005,Organic Avocado Oil,20,147,6,0,5.8,12.49,0
2025-09-14,P005,Organic Avocado Oil,13,134,6,0,5.8,12.49,0
2025-09-15,P005,Organic Avocado Oil,9,125,6,0,5.8,12.49,0
2025-09-16,P005,Organic Avocado Oil,14,111,6,0,5.8,12.49,0
2025-09-17,P005,Organic Avocado Oil,14,97,6,0,5.8,12.49,0
2025-09-18,P005,Organic Avocado Oil,10,87,6,0,5.8,12.49,0
2025-09-19,P005,Organic Avocado Oil,12,75,6,0,5.8,12.49,0
2025-09-20,P005,Organic Avocado Oil,11,64,6,4,5.8,12.49,0
2025-09-21,P005,Organic Avocado Oil,10,54,6,3,5.8,12.49,0
2025-09-22,P005,Organic Avocado Oil,11,43,6,2,5.8,12.49,0
2025-09-23,P005,Organic Avocado Oil,11,32,6,1,5.8,12.49,0
2025-09-24,P005,Organic Avocado Oil,8,204,6,0,5.8,12.49,0
2025-09-25,P005,Organic Avocado Oil,9,195,6,0,5.8,12.49,0
2025-09-26,P005,Organic Avocado Oil,16,179,6,0,5.8,12.49,0
2025-09-27,P005,Organic Avocado Oil,12,167,6,0,5.8,12.49,0
2025-09-28,P005,Organic Avocado Oil,15,152,6,0,5.8,12.49,0
2025-09-29,P005,Organic Avocado Oil,6,146,6,0,5.8,12.49,0
2025-09-30,P005,Organic Avocado Oil,6,140,6,0,5.8,12.49,0
2025-10-01,P005,Organic Avocado Oil,15,125,6,0,5.8,12.49,0
2025-10-02,P005,Organic Avocado Oil,12,113,6,0,5.8,12.49,0
2025-10-03,P005,Organic Avocado Oil,16,97,6,0,5.8,12.49,0
2025-10-04,P005,Organic Avocado Oil,17,80,6,0,5.8,12.49,0
2025-10-05,P005,Organic Avocado Oil,10,70,6,6,5.8,12.49,0
2025-10-06,P005,Organic Avocado Oil,11,59,6,5,5.8,12.49,0
2025-10-07,P005,Organic Avocado Oil,7,52,6,4,5.8,12.49,0
2025-10-08,P005,Organic Avocado Oil,7,45,6,3,5.8,12.49,0
2025-10-09,P005,Organic Avocado Oil,11,34,6,2,5.8,12.49,0
2025-10-10,P005,Organic Avocado Oil,10,24,6,1,5.8,12.49,0
2025-10-11,P005,Organic Avocado Oil,17,187,6,0,5.8,12.49,0
2025-10-12,P005,Organic Avocado Oil,6,181,6,0,5.8,12.49,0
2025-10-13,P005,Organic Avocado Oil,8,173,6,0,5.8,12.49,0
2025-10-14,P005,Organic Avocado Oil,8,165,6,0,5.8,12.49,0
2025-10-15,P005,Organic Avocado Oil,17,148,6,0,5.8,12.49,0
2025-10-16,P005,Organic Avocado Oil,6,142,6,0,5.8,12.49,0
2025-10-17,P005,Organic Avocado Oil,13,129,6,0,5.8,12.49,0
2025-10-18,P005,Organic Avocado Oil,13,116,6,0,5.8,12.49,0
2025-10-19,P005,Organic Avocado Oil,17,99,6,0,5.8,12.49,0
2025-10-20,P005,Organic Avocado Oil,13,86,6,0,5.8,12.49,0
2025-10-21,P005,Organic Avocado Oil,22,64,6,6,5.8,12.49,0
2025-10-22,P005,Organic Avocado Oil,12,52,6,5,5.8,12.49,0
2025-10-23,P005,Organic Avocado Oil,16,36,6,4,5.8,12.49,0
2025-10-24,P005,Organic Avocado Oil,6,30,6,3,5.8,12.49,0
2025-10-25,P005,Organic Avocado Oil,20,10,6,2,5.8,12.49,0
2025-10-26,P005,Organic Avocado Oil,10,0,6,1,5.8,12.49,0
2025-10-27,P005,Organic Avocado Oil,0,180,6,0,5.8,12.49,1
2025-10-28,P005,Organic Avocado Oil,17,163,6,0,5.8,12.49,0
2025-10-29,P005,Organic Avocado Oil,9,154,6,0,5.8,12.49,0
2025-10-30,P005,Organic Avocado Oil,9,145,6,0,5.8,12.49,0
2025-10-31,P005,Organic Avocado Oil,14,131,6,0,5.8,12.49,0
2025-11-01,P005,Organic Avocado Oil,18,113,6,0,5.8,12.49,0
2025-11-02,P005,Organic Avocado Oil,8,105,6,0,5.8,12.49,0
2025-11-03,P005,Organic Avocado Oil,6,99,6,0,5.8,12.49,0
2025-11-04,P005,Organic Avocado Oil,10,89,6,0,5.8,12.49,0
2025-11-05,P005,Organic Avocado Oil,5,84,6,0,5.8,12.49,0
2025-11-06,P005,Organic Avocado Oil,14,70,6,7,5.8,12.49,0
2025-11-07,P005,Organic Avocado Oil,15,55,6,6,5.8,12.49,0
2025-11-08,P005,Organic Avocado Oil,21,34,6,5,5.8,12.49,0
2025-11-09,P005,Organic Avocado Oil,11,23,6,4,5.8,12.49,0
2025-11-10,P005,Organic Avocado Oil,10,13,6,3,5.8,12.49,0
2025-11-11,P005,Organic Avocado Oil,11,2,6,2,5.8,12.49,0
2025-11-12,P005,Organic Avocado Oil,2,0,6,1,5.8,12.49,1
2025-11-13,P005,Organic Avocado Oil,0,180,6,0,5.8,12.49,1
2025-11-14,P005,Organic Avocado Oil,11,169,6,0,5.8,12.49,0
2025-11-15,P005,Organic Avocado Oil,17,152,6,0,5.8,12.49,0
2025-11-16,P005,Organic Avocado Oil,11,141,6,0,5.8,12.49,0
2025-11-17,P005,Organic Avocado Oil,9,132,6,0,5.8,12.49,0
2025-11-18,P005,Organic Avocado Oil,12,120,6,0,5.8,12.49,0
2025-11-19,P005,Organic Avocado Oil,12,108,6,0,5.8,12.49,0
2025-11-20,P005,Organic Avocado Oil,13,95,6,0,5.8,12.49,0
2025-11-21,P005,Organic Avocado Oil,12,83,6,0,5.8,12.49,0
2025-11-22,P005,Organic Avocado Oil,10,73,6,0,5.8,12.49,0
2025-11-23,P005,Organic Avocado Oil,19,54,6,6,5.8,12.49,0
2025-11-24,P005,Organic Avocado Oil,12,42,6,5,5.8,12.49,0
2025-11-25,P005,Organic Avocado Oil,15,27,6,4,5.8,12.49,0
2025-11-26,P005,Organic Avocado Oil,12,15,6,3,5.8,12.49,0
2025-11-27,P005,Organic Avocado Oil,15,0,6,2,5.8,12.49,1
2025-11-28,P005,Organic Avocado Oil,0,0,6,1,5.8,12.49,1
2025-11-29,P005,Organic Avocado Oil,0,180,6,0,5.8,12.49,1
2025-11-30,P005,Organic Avocado Oil,8,172,6,0,5.8,12.49,0
2025-12-01,P005,Organic Avocado Oil,16,156,6,0,5.8,12.49,0
2025-12-02,P005,Organic Avocado Oil,7,149,6,0,5.8,12.49,0
2025-12-03,P005,Organic Avocado Oil,7,142,6,0,5.8,12.49,0
2025-12-04,P005,Organic Avocado Oil,8,134,6,0,5.8,12.49,0
2025-12-05,P005,Organic Avocado Oil,18,116,6,0,5.8,12.49,0
2025-12-06,P005,Organic Avocado Oil,19,97,6,0,5.8,12.49,0
2025-12-07,P005,Organic Avocado Oil,10,87,6,0,5.8,12.49,0
2025-12-08,P005,Organic Avocado Oil,9,78,6,0,5.8,12.49,0
2025-12-09,P005,Organic Avocado Oil,11,67,6,7,5.8,12.49,0
2025-12-10,P005,Organic Avocado Oil,16,51,6,6,5.8,12.49,0
2025-12-11,P005,Organic Avocado Oil,16,35,6,5,5.8,12.49,0
2025-12-12,P005,Organic Avocado Oil,15,20,6,4,5.8,12.49,0
2025-12-13,P005,Organic Avocado Oil,18,2,6,3,5.8,12.49,0
2025-12-14,P005,Organic Avocado Oil,2,0,6,2,5.8,12.49,1
2025-12-15,P005,Organic Avocado Oil,0,0,6,1,5.8,12.49,1
2025-12-16,P005,Organic Avocado Oil,0,180,6,0,5.8,12.49,1
2025-12-17,P005,Organic Avocado Oil,14,166,6,0,5.8,12.49,0
2025-12-18,P005,Organic Avocado Oil,6,160,6,0,5.8,12.49,0
2025-12-19,P005,Organic Avocado Oil,12,148,6,0,5.8,12.49,0
2025-12-20,P005,Organic Avocado Oil,20,128,6,0,5.8,12.49,0
2025-12-21,P005,Organic Avocado Oil,12,116,6,0,5.8,12.49,0
2025-12-22,P005,Organic Avocado Oil,13,103,6,0,5.8,12.49,0
2025-12-23,P005,Organic Avocado Oil,12,91,6,0,5.8,12.49,0
2025-12-24,P005,Organic Avocado Oil,16,75,6,0,5.8,12.49,0
2025-12-25,P005,Organic Avocado Oil,7,68,6,6,5.8,12.49,0
2025-12-26,P005,Organic Avocado Oil,10,58,6,5,5.8,12.49,0
2025-12-27,P005,Organic Avocado Oil,22,36,6,4,5.8,12.49,0
2025-12-28,P005,Organic Avocado Oil,12,24,6,3,5.8,12.49,0
2025-12-29,P005,Organic Avocado Oil,10,14,6,2,5.8,12.49,0
2025-12-30,P005,Organic Avocado Oil,14,0,6,1,5.8,12.49,1
2025-12-31,P005,Organic Avocado Oil,0,180,6,0,5.8,12.49,1
2026-01-01,P005,Organic Avocado Oil,8,172,6,0,5.8,12.49,0
2026-01-02,P005,Organic Avocado Oil,13,159,6,0,5.8,12.49,0
2026-01-03,P005,Organic Avocado Oil,17,142,6,0,5.8,12.49,0
2026-01-04,P005,Organic Avocado Oil,8,134,6,0,5.8,12.49,0
2026-01-05,P005,Organic Avocado Oil,12,122,6,0,5.8,12.49,0
2026-01-06,P005,Organic Avocado Oil,14,108,6,0,5.8,12.49,0
2026-01-07,P005,Organic Avocado Oil,12,96,6,0,5.8,12.49,0
2026-01-08,P005,Organic Avocado Oil,12,84,6,0,5.8,12.49,0
2026-01-09,P005,Organic Avocado Oil,13,71,6,5,5.8,12.49,0
2026-01-10,P005,Organic Avocado Oil,13,58,6,4,5.8,12.49,0
2026-01-11,P005,Organic Avocado Oil,11,47,6,3,5.8,12.49,0
2026-01-12,P005,Organic Avocado Oil,19,28,6,2,5.8,12.49,0
2026-01-13,P005,Organic Avocado Oil,9,19,6,1,5.8,12.49,0
2026-01-14,P005,Organic Avocado Oil,8,191,6,0,5.8,12.49,0
2026-01-15,P005,Organic Avocado Oil,9,182,6,0,5.8,12.49,0
2026-01-16,P005,Organic Avocado Oil,17,165,6,0,5.8,12.49,0
2026-01-17,P005,Organic Avocado Oil,20,145,6,0,5.8,12.49,0
2026-01-18,P005,Organic Avocado Oil,5,140,6,0,5.8,12.49,0
2026-01-19,P005,Organic Avocado Oil,6,134,6,0,5.8,12.49,0
2026-01-20,P005,Organic Avocado Oil,17,117,6,0,5.8,12.49,0
2026-01-21,P005,Organic Avocado Oil,15,102,6,0,5.8,12.49,0
2026-01-22,P005,Organic Avocado Oil,13,89,6,0,5.8,12.49,0
2026-01-23,P005,Organic Avocado Oil,11,78,6,0,5.8,12.49,0
2026-01-24,P005,Organic Avocado Oil,17,61,6,6,5.8,12.49,0
2026-01-25,P005,Organic Avocado Oil,14,47,6,5,5.8,12.49,0
2026-01-26,P005,Organic Avocado Oil,14,33,6,4,5.8,12.49,0
2026-01-27,P005,Organic Avocado Oil,15,18,6,3,5.8,12.49,0
2026-01-28,P005,Organic Avocado Oil,12,6,6,2,5.8,12.49,0
2026-01-29,P005,Organic Avocado Oil,6,0,6,1,5.8,12.49,1
2026-01-30,P005,Organic Avocado Oil,0,180,6,0,5.8,12.49,1
2026-01-31,P005,Organic Avocado Oil,21,159,6,0,5.8,12.49,0
2026-02-01,P005,Organic Avocado Oil,8,151,6,0,5.8,12.49,0
2026-02-02,P005,Organic Avocado Oil,9,142,6,0,5.8,12.49,0
